id,userId,timestamp,temperature,humidity,lux,sensor_fault,user_override,relay_heater,relay_mist,relay_fan,relay_light
69e08bd0255f9e05fe536946,69df0d7e885f6a08fba7f6da,2026-04-16T07:12:16.851Z,25.1,43.1,0,false,true,true,false,false,true
69e08bda255f9e05fe536947,69df0d7e885f6a08fba7f6da,2026-04-16T07:12:26.859Z,25,43.1,0,false,true,true,false,false,true
69e08be4255f9e05fe536948,69df0d7e885f6a08fba7f6da,2026-04-16T07:12:36.848Z,25,43.1,0,false,true,true,false,false,true
69e08bee255f9e05fe536949,69df0d7e885f6a08fba7f6da,2026-04-16T07:12:46.849Z,25,43.1,0,false,true,true,false,false,true
69e08bf8255f9e05fe53694a,69df0d7e885f6a08fba7f6da,2026-04-16T07:12:56.849Z,25,43.1,0,false,true,true,false,false,true
69e08c02255f9e05fe53694b,69df0d7e885f6a08fba7f6da,2026-04-16T07:13:06.849Z,25.1,43.1,0,false,true,true,false,false,true
69e08c0c255f9e05fe53694c,69df0d7e885f6a08fba7f6da,2026-04-16T07:13:16.850Z,25,43.1,0,false,true,true,false,false,true
69e08c16255f9e05fe53694d,69df0d7e885f6a08fba7f6da,2026-04-16T07:13:26.849Z,25.1,43.1,0,false,true,true,false,false,true
69e08c20255f9e05fe53694e,69df0d7e885f6a08fba7f6da,2026-04-16T07:13:36.850Z,25,43.1,0,false,true,true,false,false,true
69e08c2a255f9e05fe53694f,69df0d7e885f6a08fba7f6da,2026-04-16T07:13:46.850Z,25.1,43.1,0,false,true,true,false,false,true
69e08c34255f9e05fe536950,69df0d7e885f6a08fba7f6da,2026-04-16T07:13:56.849Z,25.1,43.1,0,false,true,true,false,false,true
69e08c3e255f9e05fe536951,69df0d7e885f6a08fba7f6da,2026-04-16T07:14:06.850Z,25.1,43.1,0,false,true,true,false,false,true
69e08c48255f9e05fe536952,69df0d7e885f6a08fba7f6da,2026-04-16T07:14:16.849Z,25,43.1,0,false,true,true,false,false,true
69e08c52255f9e05fe536953,69df0d7e885f6a08fba7f6da,2026-04-16T07:14:26.851Z,25,43.1,0,false,true,true,false,false,true
69e08c5c255f9e05fe536954,69df0d7e885f6a08fba7f6da,2026-04-16T07:14:36.849Z,25.1,43.1,0,false,true,true,false,false,true
69e08c66255f9e05fe536955,69df0d7e885f6a08fba7f6da,2026-04-16T07:14:46.850Z,25.1,43.1,0,false,true,true,false,false,true
69e08c70255f9e05fe536956,69df0d7e885f6a08fba7f6da,2026-04-16T07:14:56.848Z,25.1,43,0,false,true,true,false,false,true
69e08c7a255f9e05fe536957,69df0d7e885f6a08fba7f6da,2026-04-16T07:15:06.850Z,25.1,43,0,false,true,true,false,false,true
69e08c84255f9e05fe536958,69df0d7e885f6a08fba7f6da,2026-04-16T07:15:16.849Z,25.1,43,0,false,true,true,false,false,true
69e08c8e255f9e05fe536959,69df0d7e885f6a08fba7f6da,2026-04-16T07:15:26.850Z,25.1,43.1,0,false,true,true,false,false,true
69e08c98255f9e05fe53695a,69df0d7e885f6a08fba7f6da,2026-04-16T07:15:36.853Z,25.1,43,0,false,true,true,false,false,true
69e08ca2255f9e05fe53695b,69df0d7e885f6a08fba7f6da,2026-04-16T07:15:46.852Z,25.1,43,0,false,true,true,false,false,true
69e08cac255f9e05fe53695c,69df0d7e885f6a08fba7f6da,2026-04-16T07:15:56.850Z,25.1,43,0,false,true,true,false,false,true
69e08cb6255f9e05fe53695d,69df0d7e885f6a08fba7f6da,2026-04-16T07:16:06.850Z,25.1,43,0,false,true,true,false,false,true
69e08cc0255f9e05fe53695e,69df0d7e885f6a08fba7f6da,2026-04-16T07:16:16.857Z,25.1,43,0,false,true,true,false,false,true
69e08cca255f9e05fe53695f,69df0d7e885f6a08fba7f6da,2026-04-16T07:16:26.850Z,25.1,43.1,0,false,true,true,false,false,true
69e08cd4255f9e05fe536960,69df0d7e885f6a08fba7f6da,2026-04-16T07:16:36.852Z,25.1,43,0,false,true,true,false,false,true
69e08cde255f9e05fe536961,69df0d7e885f6a08fba7f6da,2026-04-16T07:16:46.855Z,25.1,43,0,false,true,true,false,false,true
69e08ce8255f9e05fe536962,69df0d7e885f6a08fba7f6da,2026-04-16T07:16:56.851Z,25.1,43.1,0,false,true,true,false,false,true
69e08cf2255f9e05fe536963,69df0d7e885f6a08fba7f6da,2026-04-16T07:17:06.848Z,25.1,43.1,0,false,true,true,false,false,true
69e08cfc255f9e05fe536964,69df0d7e885f6a08fba7f6da,2026-04-16T07:17:16.849Z,25.1,43.1,0,false,true,true,false,false,true
69e08d06255f9e05fe536965,69df0d7e885f6a08fba7f6da,2026-04-16T07:17:26.849Z,25.1,43.1,0,false,true,true,false,false,true
69e08d10255f9e05fe536966,69df0d7e885f6a08fba7f6da,2026-04-16T07:17:36.850Z,25.1,43.1,0,false,true,true,false,false,true
69e08d1a255f9e05fe536967,69df0d7e885f6a08fba7f6da,2026-04-16T07:17:46.850Z,25.1,43.2,0,false,true,true,false,false,true
69e08d24255f9e05fe536968,69df0d7e885f6a08fba7f6da,2026-04-16T07:17:56.847Z,25.1,43.2,0,false,true,true,false,false,true
69e08d2e255f9e05fe536969,69df0d7e885f6a08fba7f6da,2026-04-16T07:18:06.849Z,25.1,43.2,0,false,true,true,false,false,true
69e08d38255f9e05fe53696a,69df0d7e885f6a08fba7f6da,2026-04-16T07:18:16.850Z,25.1,43.2,0,false,true,true,false,false,true
69e08d42255f9e05fe53696b,69df0d7e885f6a08fba7f6da,2026-04-16T07:18:26.847Z,25.1,43.3,0,false,true,true,false,false,true
69e08d4c255f9e05fe53696c,69df0d7e885f6a08fba7f6da,2026-04-16T07:18:36.849Z,25.1,43.3,0,false,true,true,false,false,true
69e08d56255f9e05fe53696d,69df0d7e885f6a08fba7f6da,2026-04-16T07:18:46.848Z,25.1,43.3,0,false,true,true,false,false,true
69e08d60255f9e05fe53696e,69df0d7e885f6a08fba7f6da,2026-04-16T07:18:56.848Z,25.1,43.3,0,false,true,true,false,false,true
69e08d6a255f9e05fe53696f,69df0d7e885f6a08fba7f6da,2026-04-16T07:19:06.850Z,25.1,43.3,0,false,true,true,false,false,true
69e08d74255f9e05fe536970,69df0d7e885f6a08fba7f6da,2026-04-16T07:19:16.853Z,25.1,43.3,0,false,true,true,false,false,true
69e08d7e255f9e05fe536971,69df0d7e885f6a08fba7f6da,2026-04-16T07:19:26.848Z,25.2,43.3,0,false,true,true,false,false,true
69e08d88255f9e05fe536972,69df0d7e885f6a08fba7f6da,2026-04-16T07:19:36.850Z,25.2,43.3,0,false,true,true,false,false,true
69e08d92255f9e05fe536973,69df0d7e885f6a08fba7f6da,2026-04-16T07:19:46.849Z,25.2,43.3,0,false,true,true,false,false,true
69e08d9c255f9e05fe536974,69df0d7e885f6a08fba7f6da,2026-04-16T07:19:56.849Z,25.2,43.4,0,false,true,true,false,false,true
69e08da6255f9e05fe536975,69df0d7e885f6a08fba7f6da,2026-04-16T07:20:06.849Z,25.2,43.4,0,false,true,true,false,false,true
69e08db0255f9e05fe536976,69df0d7e885f6a08fba7f6da,2026-04-16T07:20:16.849Z,25.2,43.4,0,false,true,true,false,false,true
69e08dba255f9e05fe536977,69df0d7e885f6a08fba7f6da,2026-04-16T07:20:26.849Z,25.2,43.4,0,false,true,true,false,false,true
69e08dc4255f9e05fe536978,69df0d7e885f6a08fba7f6da,2026-04-16T07:20:36.852Z,25.2,43.4,0,false,true,true,false,false,true
69e08dce255f9e05fe536979,69df0d7e885f6a08fba7f6da,2026-04-16T07:20:46.850Z,25.2,43.4,0,false,true,true,false,false,true
69e08dd8255f9e05fe53697a,69df0d7e885f6a08fba7f6da,2026-04-16T07:20:56.848Z,25.1,43.4,0,false,true,true,false,false,true
69e08de2255f9e05fe53697b,69df0d7e885f6a08fba7f6da,2026-04-16T07:21:06.850Z,25.2,43.5,0,false,true,true,false,false,true
69e08dec255f9e05fe53697c,69df0d7e885f6a08fba7f6da,2026-04-16T07:21:16.850Z,25.2,43.5,0,false,true,true,false,false,true
69e08df6255f9e05fe53697d,69df0d7e885f6a08fba7f6da,2026-04-16T07:21:26.850Z,25.2,43.5,0,false,true,true,false,false,true
69e08e00255f9e05fe53697e,69df0d7e885f6a08fba7f6da,2026-04-16T07:21:36.854Z,25.2,43.5,0,false,true,true,false,false,true
69e08e0a255f9e05fe53697f,69df0d7e885f6a08fba7f6da,2026-04-16T07:21:46.850Z,25.2,43.5,0,false,true,true,false,false,true
69e08e14255f9e05fe536980,69df0d7e885f6a08fba7f6da,2026-04-16T07:21:56.848Z,25.2,43.5,0,false,true,true,false,false,true
69e08e1e255f9e05fe536981,69df0d7e885f6a08fba7f6da,2026-04-16T07:22:06.849Z,25.2,43.6,0,false,true,true,false,false,true
69e08e28255f9e05fe536982,69df0d7e885f6a08fba7f6da,2026-04-16T07:22:16.850Z,25.2,43.6,0,false,true,true,false,false,true
69e08e32255f9e05fe536983,69df0d7e885f6a08fba7f6da,2026-04-16T07:22:26.849Z,25.2,43.6,0,false,true,true,false,false,true
69e08e3c255f9e05fe536984,69df0d7e885f6a08fba7f6da,2026-04-16T07:22:36.851Z,25.2,43.6,0,false,true,true,false,false,true
69e08e46255f9e05fe536985,69df0d7e885f6a08fba7f6da,2026-04-16T07:22:46.851Z,25.2,43.6,0,false,true,true,false,false,true
69e08e50255f9e05fe536986,69df0d7e885f6a08fba7f6da,2026-04-16T07:22:56.849Z,25.2,43.6,0,false,true,true,false,false,true
69e08e5a255f9e05fe536987,69df0d7e885f6a08fba7f6da,2026-04-16T07:23:06.848Z,25.2,43.6,0,false,true,true,false,false,true
69e08e64255f9e05fe536988,69df0d7e885f6a08fba7f6da,2026-04-16T07:23:16.850Z,25.2,43.6,0,false,true,true,false,false,true
69e08e6e255f9e05fe536989,69df0d7e885f6a08fba7f6da,2026-04-16T07:23:26.849Z,25.2,43.6,0,false,true,true,false,false,true
69e08e78255f9e05fe53698a,69df0d7e885f6a08fba7f6da,2026-04-16T07:23:36.848Z,25.2,43.6,0,false,true,true,false,false,true
69e08e82255f9e05fe53698b,69df0d7e885f6a08fba7f6da,2026-04-16T07:23:46.848Z,25.2,43.6,0,false,true,true,false,false,true
69e08e8c255f9e05fe53698c,69df0d7e885f6a08fba7f6da,2026-04-16T07:23:56.866Z,25.2,43.6,0,false,true,true,false,false,true
69e08e96255f9e05fe53698d,69df0d7e885f6a08fba7f6da,2026-04-16T07:24:06.851Z,25.2,43.6,0,false,true,true,false,false,true
69e08ea0255f9e05fe53698e,69df0d7e885f6a08fba7f6da,2026-04-16T07:24:16.849Z,25.2,43.6,0,false,true,true,false,false,true
69e08eaa255f9e05fe53698f,69df0d7e885f6a08fba7f6da,2026-04-16T07:24:26.850Z,25.2,43.6,0,false,true,true,false,false,true
69e08eb4255f9e05fe536990,69df0d7e885f6a08fba7f6da,2026-04-16T07:24:36.847Z,25.3,43.6,0,false,true,true,false,false,true
69e08ebe255f9e05fe536991,69df0d7e885f6a08fba7f6da,2026-04-16T07:24:46.848Z,25.2,43.6,0,false,true,true,false,false,true
69e08ec8255f9e05fe536992,69df0d7e885f6a08fba7f6da,2026-04-16T07:24:56.850Z,25.2,43.5,105,false,true,true,false,false,true
69e08ed2255f9e05fe536993,69df0d7e885f6a08fba7f6da,2026-04-16T07:25:06.847Z,25.3,43.5,0,false,true,true,false,false,true
69e08edc255f9e05fe536994,69df0d7e885f6a08fba7f6da,2026-04-16T07:25:16.847Z,25.2,43.5,0,false,true,true,false,false,true
69e08ee6255f9e05fe536995,69df0d7e885f6a08fba7f6da,2026-04-16T07:25:26.852Z,25.3,43.5,0,false,true,true,false,false,true
69e08ef0255f9e05fe536996,69df0d7e885f6a08fba7f6da,2026-04-16T07:25:36.847Z,25.2,43.5,0,false,true,true,false,false,true
69e08efa255f9e05fe536997,69df0d7e885f6a08fba7f6da,2026-04-16T07:25:46.854Z,25.3,43.4,0,false,true,true,false,false,true
69e08f04255f9e05fe536998,69df0d7e885f6a08fba7f6da,2026-04-16T07:25:56.848Z,25.3,43.4,0,false,true,true,false,false,true
69e08f0e255f9e05fe536999,69df0d7e885f6a08fba7f6da,2026-04-16T07:26:06.847Z,25.3,43.4,0,false,true,true,false,false,true
69e08f18255f9e05fe53699a,69df0d7e885f6a08fba7f6da,2026-04-16T07:26:16.847Z,25.3,43.4,0,false,true,true,false,false,true
69e08f22255f9e05fe53699b,69df0d7e885f6a08fba7f6da,2026-04-16T07:26:26.851Z,25.3,43.4,0,false,true,true,false,false,true
69e08f2c255f9e05fe53699c,69df0d7e885f6a08fba7f6da,2026-04-16T07:26:36.865Z,25.3,43.4,0,false,true,true,false,false,true
69e08f36255f9e05fe53699d,69df0d7e885f6a08fba7f6da,2026-04-16T07:26:46.852Z,25.3,43.3,0,false,true,true,false,false,true
69e08f40255f9e05fe53699e,69df0d7e885f6a08fba7f6da,2026-04-16T07:26:56.847Z,25.3,43.3,0,false,true,true,false,false,true
69e08f4a255f9e05fe53699f,69df0d7e885f6a08fba7f6da,2026-04-16T07:27:06.847Z,25.3,43.3,0,false,true,true,false,false,true
69e08f54255f9e05fe5369a0,69df0d7e885f6a08fba7f6da,2026-04-16T07:27:16.848Z,25.3,43.3,0,false,true,true,false,false,true
69e08f5e255f9e05fe5369a1,69df0d7e885f6a08fba7f6da,2026-04-16T07:27:26.849Z,25.3,43.2,0,false,true,true,false,false,true
69e08f68255f9e05fe5369a2,69df0d7e885f6a08fba7f6da,2026-04-16T07:27:36.849Z,25.3,43.2,0,false,true,true,false,false,true
69e08f72255f9e05fe5369a3,69df0d7e885f6a08fba7f6da,2026-04-16T07:27:46.848Z,25.3,43.2,0,false,true,true,false,false,true
69e08f7c255f9e05fe5369a4,69df0d7e885f6a08fba7f6da,2026-04-16T07:27:56.845Z,25.3,43.2,0,false,true,true,false,false,true
69e08f86255f9e05fe5369a5,69df0d7e885f6a08fba7f6da,2026-04-16T07:28:06.849Z,25.3,43.2,0,false,true,true,false,false,true
69e08f90255f9e05fe5369a6,69df0d7e885f6a08fba7f6da,2026-04-16T07:28:16.848Z,25.3,43.1,0,false,true,true,false,false,true
69e08f9a255f9e05fe5369a7,69df0d7e885f6a08fba7f6da,2026-04-16T07:28:26.848Z,25.3,43.1,0,false,true,true,false,false,true
69e08fa4255f9e05fe5369a8,69df0d7e885f6a08fba7f6da,2026-04-16T07:28:36.846Z,25.3,43.1,0,false,true,true,false,false,true
69e08fae255f9e05fe5369a9,69df0d7e885f6a08fba7f6da,2026-04-16T07:28:46.847Z,25.3,43.3,0,false,true,true,false,false,true
69e08fb8255f9e05fe5369aa,69df0d7e885f6a08fba7f6da,2026-04-16T07:28:56.850Z,25.3,43.4,0,false,true,true,false,false,true
69e08fc2255f9e05fe5369ab,69df0d7e885f6a08fba7f6da,2026-04-16T07:29:06.846Z,25.3,43.3,0,false,true,true,false,false,true
69e08fcc255f9e05fe5369ac,69df0d7e885f6a08fba7f6da,2026-04-16T07:29:16.849Z,25.3,43.3,0,false,true,true,false,false,true
69e08fd6255f9e05fe5369ad,69df0d7e885f6a08fba7f6da,2026-04-16T07:29:26.846Z,25.3,43.3,0,false,true,true,false,false,true
69e08fe0255f9e05fe5369ae,69df0d7e885f6a08fba7f6da,2026-04-16T07:29:36.846Z,25.3,43.3,0,false,true,true,false,false,true
69e08fea255f9e05fe5369af,69df0d7e885f6a08fba7f6da,2026-04-16T07:29:46.847Z,25.3,43.3,0,false,true,true,false,false,true
69e08ff4255f9e05fe5369b0,69df0d7e885f6a08fba7f6da,2026-04-16T07:29:56.851Z,25.3,43.4,0,false,true,true,false,false,true
69e08ffe255f9e05fe5369b1,69df0d7e885f6a08fba7f6da,2026-04-16T07:30:06.850Z,25.3,43.3,0,false,true,true,false,false,true
69e09008255f9e05fe5369b2,69df0d7e885f6a08fba7f6da,2026-04-16T07:30:16.851Z,25.3,43.3,0,false,true,true,false,false,true
69e09012255f9e05fe5369b3,69df0d7e885f6a08fba7f6da,2026-04-16T07:30:26.847Z,25.3,43.3,0,false,true,true,false,false,true
69e0901c255f9e05fe5369b4,69df0d7e885f6a08fba7f6da,2026-04-16T07:30:36.852Z,25.3,43.3,0,false,true,true,false,false,true
69e09026255f9e05fe5369b5,69df0d7e885f6a08fba7f6da,2026-04-16T07:30:46.856Z,25.3,43.3,0,false,true,true,false,false,true
69e09030255f9e05fe5369b6,69df0d7e885f6a08fba7f6da,2026-04-16T07:30:56.847Z,25.3,43.4,0,false,true,true,false,false,true
69e0903a255f9e05fe5369b7,69df0d7e885f6a08fba7f6da,2026-04-16T07:31:06.848Z,25.3,43.4,0,false,true,true,false,false,true
69e09044255f9e05fe5369b8,69df0d7e885f6a08fba7f6da,2026-04-16T07:31:16.853Z,25.3,43.4,0,false,true,true,false,false,true
69e0904e255f9e05fe5369b9,69df0d7e885f6a08fba7f6da,2026-04-16T07:31:26.847Z,25.3,43.4,0,false,true,true,false,false,true
69e09058255f9e05fe5369ba,69df0d7e885f6a08fba7f6da,2026-04-16T07:31:36.847Z,25.3,43.4,0,false,true,true,false,false,true
69e09062255f9e05fe5369bb,69df0d7e885f6a08fba7f6da,2026-04-16T07:31:46.846Z,25.3,43.4,0,false,true,true,false,false,true
69e0906c255f9e05fe5369bc,69df0d7e885f6a08fba7f6da,2026-04-16T07:31:56.847Z,25.3,43.4,0,false,true,true,false,false,true
69e09076255f9e05fe5369bd,69df0d7e885f6a08fba7f6da,2026-04-16T07:32:06.847Z,25.3,43.4,0,false,true,true,false,false,true
69e09080255f9e05fe5369be,69df0d7e885f6a08fba7f6da,2026-04-16T07:32:16.846Z,25.3,43.4,0,false,true,true,false,false,true
69e0908a255f9e05fe5369bf,69df0d7e885f6a08fba7f6da,2026-04-16T07:32:26.847Z,25.3,43.4,0,false,true,true,false,false,true
69e09094255f9e05fe5369c0,69df0d7e885f6a08fba7f6da,2026-04-16T07:32:36.847Z,25.3,43.4,0,false,true,true,false,false,true
69e0909e255f9e05fe5369c1,69df0d7e885f6a08fba7f6da,2026-04-16T07:32:46.846Z,25.3,43.4,0,false,true,true,false,false,true
69e090a8255f9e05fe5369c2,69df0d7e885f6a08fba7f6da,2026-04-16T07:32:56.848Z,25.3,43.4,0,false,true,true,false,false,true
69e090b2255f9e05fe5369c3,69df0d7e885f6a08fba7f6da,2026-04-16T07:33:06.846Z,25.3,43.4,0,false,true,true,false,false,true
69e090bc255f9e05fe5369c4,69df0d7e885f6a08fba7f6da,2026-04-16T07:33:16.847Z,25.3,43.4,0,false,true,true,false,false,true
69e090c6255f9e05fe5369c5,69df0d7e885f6a08fba7f6da,2026-04-16T07:33:26.847Z,25.3,43.4,0,false,true,true,false,false,true
69e090d0255f9e05fe5369c6,69df0d7e885f6a08fba7f6da,2026-04-16T07:33:36.847Z,25.3,43.4,0,false,true,true,false,false,true
69e090da255f9e05fe5369c7,69df0d7e885f6a08fba7f6da,2026-04-16T07:33:46.849Z,25.3,43.4,0,false,true,true,false,false,true
69e090e4255f9e05fe5369c8,69df0d7e885f6a08fba7f6da,2026-04-16T07:33:56.847Z,25.3,43.4,0,false,true,true,false,false,true
69e090ee255f9e05fe5369c9,69df0d7e885f6a08fba7f6da,2026-04-16T07:34:06.848Z,25.3,43.4,0,false,true,true,false,false,true
69e090f8255f9e05fe5369ca,69df0d7e885f6a08fba7f6da,2026-04-16T07:34:16.846Z,25.3,43.4,0,false,true,true,false,false,true
69e09102255f9e05fe5369cb,69df0d7e885f6a08fba7f6da,2026-04-16T07:34:26.844Z,25.3,43.4,0,false,true,true,false,false,true
69e0910c255f9e05fe5369cc,69df0d7e885f6a08fba7f6da,2026-04-16T07:34:36.845Z,25.3,43.4,0,false,true,true,false,false,true
69e09116255f9e05fe5369cd,69df0d7e885f6a08fba7f6da,2026-04-16T07:34:46.844Z,25.3,43.4,0,false,true,true,false,false,true
69e09120255f9e05fe5369ce,69df0d7e885f6a08fba7f6da,2026-04-16T07:34:56.847Z,25.3,43.4,0,false,true,true,false,false,true
69e0912a255f9e05fe5369cf,69df0d7e885f6a08fba7f6da,2026-04-16T07:35:06.850Z,25.3,43.4,0,false,true,true,false,false,true
69e09134255f9e05fe5369d0,69df0d7e885f6a08fba7f6da,2026-04-16T07:35:16.846Z,25.3,43.3,0,false,true,true,false,false,true
69e0913e255f9e05fe5369d1,69df0d7e885f6a08fba7f6da,2026-04-16T07:35:26.851Z,25.3,43.3,0,false,true,true,false,false,true
69e09148255f9e05fe5369d2,69df0d7e885f6a08fba7f6da,2026-04-16T07:35:36.846Z,25.3,43.3,0,false,true,true,false,false,true
69e09152255f9e05fe5369d3,69df0d7e885f6a08fba7f6da,2026-04-16T07:35:46.844Z,25.3,43.3,0,false,true,true,false,false,true
69e0915c255f9e05fe5369d4,69df0d7e885f6a08fba7f6da,2026-04-16T07:35:56.845Z,25.3,43.2,0,false,true,true,false,false,true
69e09166255f9e05fe5369d5,69df0d7e885f6a08fba7f6da,2026-04-16T07:36:06.851Z,25.3,43.2,0,false,true,true,false,false,true
69e09170255f9e05fe5369d6,69df0d7e885f6a08fba7f6da,2026-04-16T07:36:16.845Z,25.3,43.2,0,false,true,true,false,false,true
69e0917a255f9e05fe5369d7,69df0d7e885f6a08fba7f6da,2026-04-16T07:36:26.848Z,25.3,43.2,0,false,true,true,false,false,false
69e09184255f9e05fe5369d8,69df0d7e885f6a08fba7f6da,2026-04-16T07:36:36.855Z,25.3,43.2,0,false,true,true,false,false,false
69e0918e255f9e05fe5369d9,69df0d7e885f6a08fba7f6da,2026-04-16T07:36:46.846Z,25.3,43.1,0,false,true,true,false,false,false
69e09198255f9e05fe5369da,69df0d7e885f6a08fba7f6da,2026-04-16T07:36:56.847Z,25.3,43.1,0,false,true,true,false,false,false
69e091a2255f9e05fe5369db,69df0d7e885f6a08fba7f6da,2026-04-16T07:37:06.845Z,25.3,43.2,0,false,true,true,false,false,false
69e091ac255f9e05fe5369dc,69df0d7e885f6a08fba7f6da,2026-04-16T07:37:16.845Z,25.3,43.2,0,false,true,true,false,false,false
69e091b6255f9e05fe5369dd,69df0d7e885f6a08fba7f6da,2026-04-16T07:37:26.846Z,25.3,43.3,0,false,true,true,false,false,false
69e091c0255f9e05fe5369de,69df0d7e885f6a08fba7f6da,2026-04-16T07:37:36.845Z,25.3,43.4,0,false,true,true,false,false,false
69e091ca255f9e05fe5369df,69df0d7e885f6a08fba7f6da,2026-04-16T07:37:46.846Z,25.3,43.5,0,false,true,true,false,false,false
69e091d4255f9e05fe5369e0,69df0d7e885f6a08fba7f6da,2026-04-16T07:37:56.845Z,25.3,43.8,0,false,true,true,false,false,false
69e091de255f9e05fe5369e1,69df0d7e885f6a08fba7f6da,2026-04-16T07:38:06.846Z,25.3,44,0,false,true,true,false,false,false
69e091e8255f9e05fe5369e2,69df0d7e885f6a08fba7f6da,2026-04-16T07:38:16.847Z,25.3,44.2,0,false,true,true,false,false,false
69e091f2255f9e05fe5369e3,69df0d7e885f6a08fba7f6da,2026-04-16T07:38:26.844Z,25.3,44.4,0,false,true,true,false,false,false
69e091fc255f9e05fe5369e4,69df0d7e885f6a08fba7f6da,2026-04-16T07:38:36.846Z,25.3,44.6,0,false,true,true,false,false,false
69e09206255f9e05fe5369e5,69df0d7e885f6a08fba7f6da,2026-04-16T07:38:46.846Z,25.3,44.8,0,false,true,true,false,false,false
69e09210255f9e05fe5369e6,69df0d7e885f6a08fba7f6da,2026-04-16T07:38:56.845Z,25.3,45,0,false,true,true,false,false,false
69e0921a255f9e05fe5369e7,69df0d7e885f6a08fba7f6da,2026-04-16T07:39:06.845Z,25.3,45.1,0,false,true,true,false,false,false
69e09224255f9e05fe5369e8,69df0d7e885f6a08fba7f6da,2026-04-16T07:39:16.845Z,25.3,45.3,0,false,true,true,false,false,false
69e0922e255f9e05fe5369e9,69df0d7e885f6a08fba7f6da,2026-04-16T07:39:26.845Z,25.3,45.4,0,false,true,true,false,false,false
69e09238255f9e05fe5369ea,69df0d7e885f6a08fba7f6da,2026-04-16T07:39:36.845Z,25.3,45.6,0,false,true,true,false,false,false
69e09242255f9e05fe5369eb,69df0d7e885f6a08fba7f6da,2026-04-16T07:39:46.846Z,25.3,45.7,0,false,true,true,false,false,false
69e0924c255f9e05fe5369ec,69df0d7e885f6a08fba7f6da,2026-04-16T07:39:56.846Z,25.4,45.8,0,false,true,true,false,false,false
69e09256255f9e05fe5369ed,69df0d7e885f6a08fba7f6da,2026-04-16T07:40:06.846Z,25.4,45.9,0,false,true,true,false,false,false
69e09260255f9e05fe5369ee,69df0d7e885f6a08fba7f6da,2026-04-16T07:40:16.846Z,25.4,46,0,false,true,true,false,false,false
69e0926a255f9e05fe5369ef,69df0d7e885f6a08fba7f6da,2026-04-16T07:40:26.847Z,25.4,46,0,false,true,true,false,false,false
69e09274255f9e05fe5369f0,69df0d7e885f6a08fba7f6da,2026-04-16T07:40:36.846Z,25.4,46.1,0,false,true,true,false,false,false
69e0927e255f9e05fe5369f1,69df0d7e885f6a08fba7f6da,2026-04-16T07:40:46.846Z,25.4,46.2,0,false,true,true,false,false,false
69e09288255f9e05fe5369f2,69df0d7e885f6a08fba7f6da,2026-04-16T07:40:56.848Z,25.4,46.2,0,false,true,true,false,false,false
69e09292255f9e05fe5369f3,69df0d7e885f6a08fba7f6da,2026-04-16T07:41:06.844Z,25.4,46.2,0,false,true,true,false,false,false
69e0929c255f9e05fe5369f4,69df0d7e885f6a08fba7f6da,2026-04-16T07:41:16.846Z,25.4,46.3,0,false,true,true,false,false,false
69e092a6255f9e05fe5369f5,69df0d7e885f6a08fba7f6da,2026-04-16T07:41:26.856Z,25.4,46.3,0,false,true,true,false,false,false
69e092b0255f9e05fe5369f6,69df0d7e885f6a08fba7f6da,2026-04-16T07:41:36.847Z,25.4,46.4,0,false,true,true,false,false,false
69e092ba255f9e05fe5369f7,69df0d7e885f6a08fba7f6da,2026-04-16T07:41:46.848Z,25.4,46.3,0,false,true,true,false,false,false
69e092c4255f9e05fe5369f8,69df0d7e885f6a08fba7f6da,2026-04-16T07:41:56.845Z,25.4,46.5,0,false,true,true,false,false,false
69e092ce255f9e05fe5369f9,69df0d7e885f6a08fba7f6da,2026-04-16T07:42:06.844Z,25.4,46.5,0,false,true,true,false,false,false
69e092d8255f9e05fe5369fa,69df0d7e885f6a08fba7f6da,2026-04-16T07:42:16.846Z,25.4,46.6,0,false,true,true,false,false,false
69e092e2255f9e05fe5369fb,69df0d7e885f6a08fba7f6da,2026-04-16T07:42:26.843Z,25.4,46.6,0,false,true,true,false,false,false
69e092ec255f9e05fe5369fc,69df0d7e885f6a08fba7f6da,2026-04-16T07:42:36.844Z,25.4,46.6,0,false,true,true,false,false,false
69e092f6255f9e05fe5369fd,69df0d7e885f6a08fba7f6da,2026-04-16T07:42:46.847Z,25.4,46.6,0,false,true,true,false,false,false
69e09300255f9e05fe5369fe,69df0d7e885f6a08fba7f6da,2026-04-16T07:42:56.845Z,25.4,46.7,0,false,true,true,false,false,false
69e0930a255f9e05fe5369ff,69df0d7e885f6a08fba7f6da,2026-04-16T07:43:06.844Z,25.4,46.7,0,false,true,true,false,false,false
69e09314255f9e05fe536a00,69df0d7e885f6a08fba7f6da,2026-04-16T07:43:16.845Z,25.4,46.7,0,false,true,true,false,false,false
69e0931e255f9e05fe536a01,69df0d7e885f6a08fba7f6da,2026-04-16T07:43:26.849Z,25.4,46.7,0,false,true,true,false,false,false
69e09328255f9e05fe536a02,69df0d7e885f6a08fba7f6da,2026-04-16T07:43:36.844Z,25.4,46.8,0,false,true,true,false,false,false
69e09332255f9e05fe536a03,69df0d7e885f6a08fba7f6da,2026-04-16T07:43:46.845Z,25.4,46.7,0,false,true,true,false,false,false
